Date,Stock_Volume,클라우드,매출,추진,글로벌,성장,공개,케어,대표,캡스,랜섬웨어,위협,안전,플랫폼,데이터,하반기,보안,서비스,무인,솔루션,기록,금융,고객,포인트,공격,로봇,사업,기술,카카오,프로,매장,영상,대응,공모,투자,투자자,뱅크,심사,시장,주주,기업,가치,증권,자금,증시,분할,주식,평가,거래소,주가,회사,희망,자회사,거래,배당,에스원,SK 쉴더스,KT텔레캅,아이디스,코로나,인증,백신,QR코드
2020-03-12,"124,518",0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,3,0,4,0,0,0,14,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,15,3,0,0,0,1,0,14,0,0,0,14,0,15,0,0,10,1,0,0,0
2020-03-13,"176,111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0
2020-03-16,"107,699",0,0,1,0,9,0,3,11,0,0,0,11,11,0,0,11,11,11,15,9,15,11,1,0,12,11,11,0,8,0,0,1,1,1,0,2,0,12,0,1,9,13,4,0,0,0,10,0,12,1,0,0,12,0,24,0,0,3,3,0,0,0
2020-03-17,"124,614",0,0,0,0,1,1,2,3,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,3,1,1,1,0,0,0,1,0,2,1,0,0,1,1,3,1,4,2,1,0,1,1,0,5,0,0,0,4,0,6,0,0,1,2,0,0,0
2020-03-18,"126,497",0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,1,0,0,3,2,4,0,0,0,9,1,3,1,0,0,0,1,0,4,0,0,0,1,0,1,0,10,3,0,0,1,3,0,10,0,0,0,9,1,10,0,0,6,1,0,0,0
2020-03-19,"144,985",0,1,0,1,0,0,10,2,0,0,0,0,0,0,0,1,0,1,12,0,10,0,0,0,33,0,3,1,2,1,1,0,0,3,1,2,0,1,0,1,0,35,10,1,0,1,3,0,33,1,0,0,35,0,36,0,0,14,1,2,0,0
2020-03-20,"141,606",0,0,0,1,0,0,9,2,0,0,0,1,0,0,0,0,0,0,8,0,8,0,0,0,24,1,4,0,1,0,0,0,0,2,0,1,1,0,0,0,0,25,8,0,0,2,3,0,24,1,0,1,25,0,26,0,0,10,1,3,0,0
2020-03-23,"103,901",1,1,0,0,2,0,6,1,0,0,0,0,0,0,0,2,1,1,7,3,8,0,1,0,11,1,0,0,0,1,0,0,0,1,0,1,0,2,0,2,1,14,7,1,0,2,1,2,14,1,0,0,13,0,14,0,0,6,2,1,0,0
2020-03-24,"105,137",0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,3,1,3,0,0,0,14,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,1,15,3,1,0,1,1,0,15,0,0,0,14,0,16,0,0,5,1,0,0,0
2020-03-25,"123,635",0,1,0,1,1,0,6,1,0,0,0,1,1,0,0,1,0,0,7,0,6,0,1,0,14,1,3,1,1,0,0,0,0,1,0,2,0,1,0,1,0,15,7,1,0,0,0,0,14,1,0,0,14,0,15,0,0,6,1,3,0,0
2020-03-26,"118,456",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,12,0,2,2,0,0,0,0,0,2,0,1,0,0,0,0,0,12,5,0,0,0,2,0,12,0,0,0,12,0,12,0,0,4,0,0,0,0
2020-03-27,"118,304",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,11,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,11,6,0,0,0,1,0,11,0,0,0,11,0,11,0,0,4,0,2,0,0
2020-03-30,"72,070",0,0,0,1,2,1,3,4,0,0,0,2,0,35,0,1,24,1,5,0,4,31,0,1,10,37,3,2,0,1,5,0,0,2,0,4,0,8,0,2,2,11,3,0,0,1,1,0,11,6,0,2,11,0,48,0,0,5,28,1,0,0
2020-03-31,"88,619",0,0,0,1,4,0,3,3,0,0,0,1,0,2,0,3,3,1,5,0,3,3,0,0,14,3,4,0,0,1,1,0,0,3,0,0,0,4,0,3,3,15,2,0,0,0,3,0,14,0,0,0,14,0,19,0,0,8,1,0,0,0
2020-04-01,"85,399",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,2,6,0,0,0,24,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,24,6,0,0,0,0,0,24,0,0,0,24,0,24,0,0,12,0,0,0,0
2020-04-02,"87,781",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,0,0,0,0,0,8,0,0,0,8,0,8,0,0,2,0,0,0,0
2020-04-03,"70,008",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,10,0,0,0,10,0,10,0,0,3,0,0,0,0
2020-04-06,"85,470",1,1,1,1,4,0,7,1,1,0,0,0,1,2,0,5,2,2,8,2,9,1,0,0,10,2,7,2,1,0,3,0,0,3,2,0,0,4,0,2,1,11,7,0,0,1,2,1,9,0,0,0,9,0,13,0,1,1,2,3,0,0
2020-04-07,"77,309",0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,12,1,12,0,0,0,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15,11,0,0,0,1,0,14,0,0,0,14,0,15,0,0,3,1,0,0,1
2020-04-08,"80,087",0,0,0,1,2,1,7,2,0,0,0,1,0,2,1,0,2,0,7,2,8,0,0,0,10,2,1,1,2,0,0,0,0,2,0,1,0,1,0,2,1,12,6,1,0,1,2,0,12,2,0,0,10,0,13,0,0,2,2,0,0,0
2020-04-09,"87,322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,2,0,6,0,0,0,6,0,9,0,0,6,1,0,0,0
2020-04-10,"52,942",0,0,0,0,0,3,7,1,0,0,0,0,0,4,3,0,0,0,7,0,7,0,0,0,14,0,5,0,0,0,0,0,0,0,0,1,3,1,0,4,0,18,7,0,0,0,4,0,15,0,0,0,14,0,18,0,0,5,4,1,0,0
2020-04-13,"46,660",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,3,0,0,0,0,0,10,0,0,0,10,0,10,0,0,2,0,0,0,0
2020-04-14,"49,264",0,0,1,1,1,0,5,0,0,0,0,0,0,0,0,1,2,1,7,0,5,0,0,1,8,2,1,1,0,0,0,0,0,2,1,0,0,2,0,2,1,8,5,0,0,0,1,0,8,1,0,1,7,0,9,0,0,1,0,0,0,0
2020-04-16,"95,787",0,0,1,1,1,0,8,0,0,0,0,0,0,0,0,1,2,1,9,1,8,0,0,0,12,1,1,1,0,0,0,0,0,1,1,0,0,2,0,1,1,12,8,0,0,0,0,0,12,1,0,1,11,0,12,0,0,2,0,0,0,0
2020-04-17,"81,187",0,3,0,0,2,0,3,2,0,0,0,0,1,0,1,3,5,2,5,3,3,2,2,0,7,1,3,0,1,2,2,0,0,4,1,0,0,2,0,1,0,9,3,0,0,0,3,0,8,1,0,1,6,0,11,0,0,1,4,1,0,0
2020-04-20,"84,956",0,1,1,0,0,1,4,2,1,0,1,1,0,0,0,3,1,0,6,1,4,0,0,0,10,2,1,1,1,0,0,0,0,2,0,2,1,0,1,3,1,12,4,0,0,0,1,0,10,2,1,0,10,0,13,0,0,2,2,1,0,0
2020-04-21,"73,385",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,3,0,0,0,0,0,10,0,0,0,10,0,10,0,0,4,0,0,0,0
2020-04-22,"61,608",0,0,13,15,0,3,3,3,0,0,0,0,22,1,19,21,21,0,22,0,5,19,0,0,24,22,21,15,1,0,1,0,0,3,0,0,1,3,0,15,19,10,5,0,0,0,1,0,11,3,0,0,10,0,32,0,0,6,6,0,0,0
2020-04-23,"66,148",0,0,3,2,1,0,5,0,0,0,0,0,5,0,1,7,8,1,7,8,6,10,0,0,12,16,10,2,1,0,1,0,0,2,1,2,0,9,0,3,5,7,8,0,0,0,3,0,8,3,0,1,6,0,22,0,0,2,10,0,0,0
2020-04-24,"43,832",0,6,0,0,1,0,2,0,0,0,1,0,1,3,0,1,2,0,3,3,3,3,0,0,8,3,3,0,0,0,1,0,0,0,0,0,0,2,1,0,1,7,2,0,0,0,1,2,7,1,0,0,7,0,15,0,0,3,5,1,0,0
2020-04-27,"44,747",0,5,2,0,4,0,0,0,0,0,0,0,1,0,1,3,5,1,2,2,0,3,0,0,6,4,3,0,1,0,1,0,0,5,2,0,0,5,0,3,1,8,0,0,0,0,4,0,7,2,0,1,4,0,11,0,1,4,3,0,0,0
2020-04-28,"62,640",0,0,0,1,1,2,1,17,0,0,0,13,1,2,0,0,1,1,1,1,1,2,1,0,3,17,1,0,2,1,3,0,0,1,0,0,0,18,0,1,1,4,1,0,0,0,0,0,5,15,0,14,3,0,21,0,0,2,17,0,0,0
2020-04-29,"62,138",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,1,0,0,0,0,2,0,0,0,0,0,0,1,3,1,0,0,0,3,0,3,1,0,0,3,0,4,0,0,2,1,0,0,0
2020-05-04,"115,139",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,1,1,0,0,6,1,1,0,0,0,0,0,0,0,0,2,0,1,0,1,1,6,1,0,0,0,0,0,6,1,0,0,6,0,7,0,0,4,0,0,0,0
2020-05-06,"61,418",0,1,1,2,2,0,3,0,0,0,0,0,0,0,0,2,2,2,4,1,4,1,0,0,12,2,2,2,1,0,1,0,0,3,3,1,0,3,1,2,2,13,3,1,0,1,1,0,12,2,0,2,9,1,13,0,1,7,2,0,0,0
2020-05-07,"74,722",0,0,2,2,1,0,9,0,0,0,0,0,0,0,0,1,2,1,9,2,9,0,0,0,10,1,1,1,2,0,0,1,0,1,1,0,0,1,0,4,3,12,9,2,0,0,1,0,12,2,0,2,11,0,13,0,0,0,2,3,0,0
2020-05-08,"48,346",0,2,0,0,2,1,1,0,0,0,0,0,2,1,1,1,2,0,3,0,2,0,0,0,5,2,1,0,0,0,0,0,0,2,1,0,0,2,0,1,0,4,1,0,0,0,1,0,5,0,1,0,3,0,6,0,0,1,1,0,0,0
2020-05-11,"57,670",0,7,0,0,12,5,2,2,0,0,0,0,0,10,0,0,12,0,2,1,3,29,23,0,8,22,1,1,27,8,7,0,0,2,0,0,0,0,0,0,7,10,2,0,0,2,3,0,13,3,0,0,8,0,55,0,0,4,10,0,0,0
2020-05-12,"57,897",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,6,0,0,0,6,0,6,0,0,3,0,0,0,0
2020-05-13,"82,898",2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,3,0,3,0,4,1,0,0,11,1,3,3,0,0,0,0,0,3,1,2,0,4,0,3,0,13,2,0,0,1,1,1,13,0,0,0,12,0,15,0,0,5,2,0,0,0
2020-05-14,"66,659",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,6,1,5,0,0,0,13,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,13,0,0,0,13,0,14,0,0,7,0,0,0,0
2020-05-15,"38,423",0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,5,1,6,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,12,5,0,0,0,0,0,12,0,0,0,12,0,12,0,0,5,0,1,0,0
2020-05-18,"33,109",0,0,1,2,1,1,10,12,0,0,0,13,0,1,0,14,13,1,9,0,9,0,0,0,12,12,14,1,2,0,13,0,0,3,1,0,0,1,0,2,2,13,9,0,0,1,1,0,13,2,0,2,11,0,25,0,0,2,3,2,0,0
2020-05-19,"37,752",0,1,0,1,2,1,12,1,1,0,0,0,1,1,1,2,2,0,14,2,12,0,0,0,17,1,2,2,0,0,0,0,0,1,1,1,0,2,0,2,0,16,11,0,0,0,0,0,16,0,1,0,15,0,18,0,0,3,2,1,0,0
2020-05-20,"34,692",0,0,1,1,1,0,12,1,0,0,0,0,0,0,0,1,2,1,12,0,14,0,1,0,13,1,3,1,0,0,0,0,0,2,1,0,0,2,0,2,1,13,12,0,0,1,0,0,13,1,0,1,12,0,14,0,0,0,1,2,1,0
2020-05-21,"37,358",0,2,0,0,2,1,3,0,1,0,0,1,1,1,1,3,3,1,7,1,3,1,0,0,8,3,2,0,0,1,0,0,0,1,1,0,0,2,0,2,0,9,3,0,0,0,0,0,8,0,0,0,7,0,10,0,1,2,1,0,0,0
2020-05-22,"50,524",0,1,1,1,2,1,13,0,0,0,0,0,1,1,1,2,3,1,14,0,13,0,0,0,22,2,2,2,0,0,0,0,0,2,2,0,0,2,0,3,1,22,13,0,0,1,0,0,22,2,0,1,20,0,24,0,0,8,0,0,0,0
2020-05-25,"26,983",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,1,3,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,2,0,0
2020-05-26,"49,900",0,0,1,2,1,0,5,2,0,0,0,0,0,0,0,1,2,1,6,0,6,0,0,0,11,2,3,2,1,0,1,0,0,1,1,0,0,2,1,2,3,12,6,0,0,1,2,1,12,3,0,1,11,0,13,0,0,2,2,1,0,0
2020-05-27,"41,768",0,0,4,5,0,3,1,5,0,0,0,1,4,0,0,4,6,0,6,0,1,1,0,0,4,6,0,2,2,0,0,1,0,0,0,0,0,0,0,1,5,5,4,0,0,2,2,0,4,3,0,0,4,0,12,0,0,2,3,0,0,0
2020-05-28,"69,062",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,8,0,0,0,8,0,8,0,0,5,0,0,0,0
2020-05-29,"111,196",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,7,0,0,0,11,1,1,0,1,0,0,0,0,0,0,0,0,7,1,7,0,16,5,0,0,5,1,5,17,2,0,0,15,0,18,0,0,8,2,0,0,0
2020-06-01,"73,711",0,5,0,1,0,0,0,2,0,0,0,0,1,1,2,7,4,0,1,0,3,0,0,0,5,4,3,0,2,0,0,0,0,1,0,0,0,3,2,4,3,8,2,0,1,3,1,2,6,3,0,1,5,1,16,0,0,2,3,1,1,0
2020-06-02,"63,159",0,1,0,0,0,1,6,9,0,0,0,0,0,1,0,2,2,0,7,0,13,0,0,0,7,1,1,1,0,0,0,0,3,1,0,0,0,2,1,1,1,8,7,0,1,1,1,1,9,2,0,2,8,1,17,0,0,0,8,1,0,0
2020-06-03,"78,863",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,0,0,0,0,6,0,0,0,6,0,6,0,0,3,0,0,0,0
2020-06-04,"71,908",0,1,0,1,1,1,0,2,0,0,0,14,0,1,1,6,17,0,14,11,1,0,0,0,2,2,2,0,1,0,1,3,0,3,0,0,0,1,2,15,10,3,0,0,0,0,2,0,4,6,1,0,3,0,21,0,0,2,0,5,0,0
2020-06-05,"46,058",0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,3,0,3,1,2,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,3,2,0,0,0,0,0,3,0,0,0,3,0,6,0,0,2,1,0,0,0
2020-06-08,"64,666",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,2,0,0,0,2,0,3,0,0,1,0,0,0,0
2020-06-09,"65,670",0,0,1,1,1,0,11,0,0,0,0,0,0,0,0,1,1,2,11,0,11,0,0,0,14,1,2,1,0,0,0,0,0,1,1,0,0,1,0,1,1,14,11,0,0,0,0,0,14,1,0,1,13,0,15,0,0,3,0,1,0,0
2020-06-10,"52,893",0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,1,0,0,3,0,3,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,1,0,0,0
2020-06-11,"94,916",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2020-06-12,"56,243",0,0,0,0,0,1,13,0,0,0,0,5,0,1,0,0,6,0,13,0,13,0,0,0,14,0,8,2,0,0,1,2,0,1,0,0,0,5,0,6,0,14,13,0,0,1,0,0,15,2,0,0,14,0,20,0,0,1,6,2,0,4
2020-06-15,"58,438",0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,1,0,9,0,9,0,0,0,13,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,13,9,0,0,0,0,0,13,0,0,0,13,0,14,0,0,3,1,1,0,1
2020-06-16,"51,894",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,1,0,0,2,0,2,4,0,0,0,4,0,4,0,0,2,0,0,0,0
2020-06-17,"48,227",0,0,7,0,0,4,2,1,0,0,0,0,0,2,0,3,1,0,5,0,2,2,0,0,7,10,4,0,1,1,2,1,0,2,0,2,0,1,0,5,2,7,1,0,0,0,2,0,9,0,0,0,7,0,17,0,0,6,6,1,0,0
2020-06-18,"34,744",0,0,1,1,2,1,8,1,1,0,0,1,0,1,1,2,2,1,8,1,9,1,0,0,10,4,1,0,1,1,1,0,0,1,1,0,0,4,0,1,1,11,9,0,0,0,0,0,11,2,0,1,9,0,14,0,0,0,2,0,0,0
2020-06-19,"52,602",0,0,1,1,1,0,8,0,0,0,0,0,0,0,0,1,2,1,8,0,8,0,0,0,10,1,1,1,0,0,0,0,0,1,1,0,0,2,0,1,1,10,8,0,0,0,0,0,10,1,0,1,9,0,10,0,0,1,0,0,0,0
2020-06-22,"49,628",2,0,0,0,1,1,1,2,0,0,0,1,0,1,1,7,26,27,28,0,1,3,0,0,3,2,2,27,0,0,1,25,0,1,0,0,0,7,0,10,1,4,1,0,0,1,1,0,4,4,0,0,3,0,30,0,0,0,2,0,0,0
2020-06-23,"71,178",2,0,1,0,0,0,3,1,1,0,0,1,0,0,0,1,3,2,6,0,4,1,0,0,5,2,2,2,1,0,0,1,0,1,0,0,0,1,0,2,0,5,3,0,0,0,1,0,5,2,0,1,5,0,8,0,1,2,2,0,0,0
2020-06-24,"53,841",1,1,1,1,1,0,10,1,1,0,0,0,0,1,0,3,2,1,10,0,9,1,0,1,10,3,3,1,1,0,1,0,0,1,1,0,0,1,0,2,1,10,9,0,0,0,0,0,10,2,0,1,9,0,12,0,0,1,0,2,0,0
2020-06-25,"68,787",0,0,0,0,2,1,2,2,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,5,2,0,0,0,0,0,6,2,0,0,5,0,7,0,0,3,0,0,0,0
2020-06-26,"45,099",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,4,0,0,0,4,0,4,0,0,1,0,0,0,0
2020-06-29,"41,571",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0
2020-06-30,"66,737",0,1,0,0,0,0,3,3,0,0,0,0,1,0,0,0,3,2,3,1,4,1,1,0,9,2,0,0,1,1,1,0,0,0,0,0,0,2,1,2,0,10,3,0,0,0,2,0,9,0,0,0,8,0,12,0,0,5,2,0,1,0
2020-07-01,"39,362",0,0,3,1,0,1,0,0,3,0,0,1,0,1,1,0,1,0,0,1,2,1,0,0,4,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,1,5,0,0,0,0,0,0,5,1,0,0,4,0,8,0,0,2,4,0,0,0
2020-07-02,"59,266",0,0,0,0,17,1,1,2,0,0,0,0,0,1,1,2,2,0,1,0,1,0,0,0,3,19,0,1,18,0,1,0,0,1,0,0,0,1,0,1,0,3,1,0,0,0,0,0,4,1,19,0,3,0,22,0,0,1,2,0,0,0
2020-07-03,"27,567",1,1,3,0,1,1,2,2,0,0,1,0,2,3,0,1,3,0,4,1,2,2,0,0,4,4,2,0,2,0,2,3,0,3,0,0,2,3,0,3,2,3,2,0,0,0,2,0,3,2,1,0,3,0,8,0,0,1,3,2,0,0
2020-07-06,"33,526",0,7,0,0,1,0,3,1,1,1,0,1,1,1,3,2,5,1,3,2,5,1,0,0,5,3,3,1,0,0,0,1,1,3,1,1,0,3,0,4,0,7,2,2,0,0,2,1,5,2,0,0,4,1,15,0,1,2,1,0,0,0
2020-07-07,"51,655",0,1,2,2,1,1,3,0,1,0,0,1,1,2,0,0,1,0,2,0,2,0,0,0,8,3,4,0,1,1,1,1,0,4,0,0,0,3,0,2,0,8,2,0,0,0,1,0,10,3,0,0,8,0,12,0,1,6,2,0,0,0
2020-07-08,"45,975",0,0,1,1,2,0,13,0,1,1,0,0,1,0,0,2,2,2,14,2,12,1,1,0,15,2,2,4,0,0,1,1,0,2,2,0,0,1,1,2,1,15,12,0,0,1,0,0,16,2,0,1,15,0,17,0,1,2,0,0,0,0
2020-07-09,"53,255",0,1,0,0,1,0,3,1,0,0,0,0,1,0,1,1,2,0,4,2,3,0,0,0,14,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,14,3,0,0,0,1,0,13,1,0,0,13,0,15,0,0,7,0,0,0,0
2020-07-10,"46,784",0,1,1,1,1,0,6,1,0,0,0,0,0,0,0,0,1,0,5,1,5,1,0,0,7,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,7,5,0,0,0,1,0,7,1,1,0,7,0,8,0,0,2,1,0,0,0
2020-07-13,"44,544",0,1,1,1,1,0,6,1,1,0,0,0,0,0,0,1,2,1,5,1,5,1,0,0,7,1,1,0,1,0,0,0,0,1,1,2,0,2,0,3,1,7,4,0,0,0,0,0,7,2,0,1,6,0,9,0,0,1,1,0,0,0
2020-07-14,"46,304",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,1,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,9,0,0,0,9,0,9,0,0,2,0,0,0,0
2020-07-15,"44,722",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,1,0,0,0,1,1,4,1,0,0,4,0,4,0,0,1,1,0,0,0
2020-07-16,"37,732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-17,"32,524",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-20,"35,635",0,5,0,0,5,1,0,2,0,0,0,0,0,5,2,10,5,2,3,1,5,7,0,0,0,5,4,2,0,0,1,0,0,5,0,0,0,5,0,3,0,0,0,0,0,0,5,0,8,0,0,0,0,0,10,0,0,0,7,0,0,0
2020-07-21,"43,538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-22,"32,377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-23,"59,542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-24,"28,930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-27,"22,236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,"70,920",1,9,0,0,2,4,0,1,0,0,0,1,0,4,3,3,7,3,1,2,3,2,1,0,0,5,1,3,0,1,4,1,1,2,0,0,0,4,2,2,1,3,1,0,0,1,1,1,5,6,0,1,1,2,15,0,0,0,5,1,1,1
2020-07-29,"172,587",0,7,1,0,1,2,0,1,0,0,0,1,0,2,4,4,10,1,1,4,4,1,2,0,0,8,1,1,0,0,2,0,1,5,1,0,0,4,2,6,0,6,2,0,0,5,0,2,5,3,0,1,5,2,17,0,0,0,10,0,0,0
2020-07-30,"42,766",1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,2,0,0,0,1,0,3,1,1,1,0,0,0,2,0,1,2,0,1,1,0,3,0,0,0,2,0,0,0
2020-07-31,"49,148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2020-08-03,"46,427",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,1,0,0,0
2020-08-04,"39,664",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2020-08-05,"29,575",0,1,0,1,0,1,1,1,1,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,2,0,0,0
